performance,id,vocal,background,mixture,vocal_start,vocal_end,background_start,background_end,mixture_start,mixture_end
1055670262_2967095864,1055670262_2967095864-004-001,1/AE/ml/1055670262_2967095864/vocal.ogg,1/AE/ml/1055670262_2967095864/background.m4a,1/AE/ml/1055670262_2967095864/mix.m4a,25.5075,28.5075,25.2,28.2,25.2,28.2
1001477237_2918485012,1001477237_2918485012-001-000,1/AE/ml/1001477237_2918485012/vocal.ogg,1/AE/ml/1001477237_2918485012/background.m4a,1/AE/ml/1001477237_2918485012/mix.m4a,0.2075,3.2075,0.0,3.0,0.0,3.0
1001477237_2918485012,1001477237_2918485012-001-001,1/AE/ml/1001477237_2918485012/vocal.ogg,1/AE/ml/1001477237_2918485012/background.m4a,1/AE/ml/1001477237_2918485012/mix.m4a,1.7075,4.7075,1.5,4.5,1.5,4.5
1001477237_2918485012,1001477237_2918485012-001-002,1/AE/ml/1001477237_2918485012/vocal.ogg,1/AE/ml/1001477237_2918485012/background.m4a,1/AE/ml/1001477237_2918485012/mix.m4a,3.2075,6.2075,3.0,6.0,3.0,6.0
1001477237_2918485012,1001477237_2918485012-001-003,1/AE/ml/1001477237_2918485012/vocal.ogg,1/AE/ml/1001477237_2918485012/background.m4a,1/AE/ml/1001477237_2918485012/mix.m4a,4.7075,7.7075,4.5,7.5,4.5,7.5
1001477237_2918485012,1001477237_2918485012-004-000,1/AE/ml/1001477237_2918485012/vocal.ogg,1/AE/ml/1001477237_2918485012/background.m4a,1/AE/ml/1001477237_2918485012/mix.m4a,13.0475,16.0475,12.84,15.84,12.84,15.84
1237742044_2848367483,1237742044_2848367483-001-000,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,0.7675000000000001,3.7675,0.27,3.27,0.27,3.27
1237742044_2848367483,1237742044_2848367483-001-001,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,2.2675,5.2675,1.77,4.77,1.77,4.77
1237742044_2848367483,1237742044_2848367483-001-002,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,3.7675,6.7675,3.27,6.27,3.27,6.27
1237742044_2848367483,1237742044_2848367483-001-003,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,5.267499999999999,8.2675,4.77,7.77,4.77,7.77
1237742044_2848367483,1237742044_2848367483-001-004,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,6.767499999999999,9.7675,6.27,9.27,6.27,9.27
1237742044_2848367483,1237742044_2848367483-001-005,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,8.2675,11.2675,7.77,10.77,7.77,10.77
1237742044_2848367483,1237742044_2848367483-001-006,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,9.7675,12.7675,9.27,12.27,9.27,12.27
1237742044_2848367483,1237742044_2848367483-001-007,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,11.2675,14.2675,10.77,13.77,10.77,13.77
1237742044_2848367483,1237742044_2848367483-001-008,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,12.7675,15.7675,12.27,15.27,12.27,15.27
1237742044_2848367483,1237742044_2848367483-001-009,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,14.2675,17.2675,13.77,16.77,13.77,16.77
1237742044_2848367483,1237742044_2848367483-001-010,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,15.7675,18.7675,15.27,18.27,15.27,18.27
1237742044_2848367483,1237742044_2848367483-001-011,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,17.2675,20.2675,16.77,19.77,16.77,19.77
1237742044_2848367483,1237742044_2848367483-001-012,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,18.7675,21.7675,18.27,21.27,18.27,21.27
1237742044_2848367483,1237742044_2848367483-001-013,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,20.2675,23.2675,19.77,22.77,19.77,22.77
1237742044_2848367483,1237742044_2848367483-001-014,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,21.7675,24.7675,21.27,24.27,21.27,24.27
1237742044_2848367483,1237742044_2848367483-001-015,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,23.2675,26.2675,22.77,25.77,22.77,25.77
1237742044_2848367483,1237742044_2848367483-001-016,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,24.7675,27.7675,24.27,27.27,24.27,27.27
1237742044_2848367483,1237742044_2848367483-001-017,1/FR/ro/1237742044_2848367483/vocal.ogg,1/FR/ro/1237742044_2848367483/background.m4a,1/FR/ro/1237742044_2848367483/mix.m4a,26.2675,29.2675,25.77,28.77,25.77,28.77
1175776491_2990032513,1175776491_2990032513-001-000,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,0.37749999999999995,3.3775,0.03,3.03,0.03,3.03
1175776491_2990032513,1175776491_2990032513-001-001,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,1.8775,4.8775,1.53,4.53,1.53,4.53
1175776491_2990032513,1175776491_2990032513-001-002,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,3.3775,6.3775,3.03,6.03,3.03,6.03
1175776491_2990032513,1175776491_2990032513-001-003,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,4.8775,7.8775,4.53,7.53,4.53,7.53
1175776491_2990032513,1175776491_2990032513-001-004,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,6.3775,9.3775,6.03,9.03,6.03,9.03
1175776491_2990032513,1175776491_2990032513-001-005,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,7.8775,10.8775,7.53,10.53,7.53,10.53
1175776491_2990032513,1175776491_2990032513-001-006,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,9.3775,12.3775,9.03,12.03,9.03,12.03
1175776491_2990032513,1175776491_2990032513-001-007,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,10.8775,13.8775,10.53,13.53,10.53,13.53
1175776491_2990032513,1175776491_2990032513-001-008,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,12.3775,15.3775,12.03,15.03,12.03,15.03
1175776491_2990032513,1175776491_2990032513-001-009,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,13.8775,16.8775,13.53,16.53,13.53,16.53
1175776491_2990032513,1175776491_2990032513-001-010,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,15.3775,18.3775,15.03,18.03,15.03,18.03
1175776491_2990032513,1175776491_2990032513-001-011,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,16.8775,19.8775,16.53,19.53,16.53,19.53
1175776491_2990032513,1175776491_2990032513-001-012,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,18.3775,21.3775,18.03,21.03,18.03,21.03
1175776491_2990032513,1175776491_2990032513-001-013,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,19.8775,22.8775,19.53,22.53,19.53,22.53
1175776491_2990032513,1175776491_2990032513-001-014,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,21.3775,24.3775,21.03,24.03,21.03,24.03
1175776491_2990032513,1175776491_2990032513-001-015,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,22.8775,25.8775,22.53,25.53,22.53,25.53
1175776491_2990032513,1175776491_2990032513-001-016,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,24.3775,27.3775,24.03,27.03,24.03,27.03
1175776491_2990032513,1175776491_2990032513-001-017,1/IN/ml/1175776491_2990032513/vocal.ogg,1/IN/ml/1175776491_2990032513/background.m4a,1/IN/ml/1175776491_2990032513/mix.m4a,25.8775,28.8775,25.53,28.53,25.53,28.53
1902517816_2855203211,1902517816_2855203211-002-000,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,4.8775,7.8775,4.71,7.71,4.71,7.71
1902517816_2855203211,1902517816_2855203211-002-001,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,6.3775,9.3775,6.21,9.21,6.21,9.21
1902517816_2855203211,1902517816_2855203211-002-002,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,7.8775,10.8775,7.71,10.71,7.71,10.71
1902517816_2855203211,1902517816_2855203211-002-003,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,9.377500000000001,12.3775,9.21,12.21,9.21,12.21
1902517816_2855203211,1902517816_2855203211-002-004,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,10.877500000000001,13.8775,10.71,13.71,10.71,13.71
1902517816_2855203211,1902517816_2855203211-002-005,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,12.377500000000001,15.3775,12.21,15.21,12.21,15.21
1902517816_2855203211,1902517816_2855203211-002-006,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,13.877500000000001,16.8775,13.71,16.71,13.71,16.71
1902517816_2855203211,1902517816_2855203211-002-007,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,15.377500000000001,18.3775,15.21,18.21,15.21,18.21
1902517816_2855203211,1902517816_2855203211-002-008,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,16.8775,19.8775,16.71,19.71,16.71,19.71
1902517816_2855203211,1902517816_2855203211-002-009,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,18.3775,21.3775,18.21,21.21,18.21,21.21
1902517816_2855203211,1902517816_2855203211-002-010,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,19.8775,22.8775,19.71,22.71,19.71,22.71
1902517816_2855203211,1902517816_2855203211-002-011,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,21.3775,24.3775,21.21,24.21,21.21,24.21
1902517816_2855203211,1902517816_2855203211-002-012,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,22.8775,25.8775,22.71,25.71,22.71,25.71
1902517816_2855203211,1902517816_2855203211-002-013,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,24.3775,27.3775,24.21,27.21,24.21,27.21
1902517816_2855203211,1902517816_2855203211-002-014,1/IN/ml/1902517816_2855203211/vocal.ogg,1/IN/ml/1902517816_2855203211/background.m4a,1/IN/ml/1902517816_2855203211/mix.m4a,25.8775,28.8775,25.71,28.71,25.71,28.71
1203415220_3015391491,1203415220_3015391491-001-000,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,0.2875,3.2875,0.0,3.0,0.0,3.0
1203415220_3015391491,1203415220_3015391491-001-001,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,1.7875,4.7875,1.5,4.5,1.5,4.5
1203415220_3015391491,1203415220_3015391491-001-002,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,3.2875,6.2875,3.0,6.0,3.0,6.0
1203415220_3015391491,1203415220_3015391491-001-003,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,4.7875,7.7875,4.5,7.5,4.5,7.5
1203415220_3015391491,1203415220_3015391491-001-004,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,6.2875,9.2875,6.0,9.0,6.0,9.0
1203415220_3015391491,1203415220_3015391491-001-005,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,7.7875,10.7875,7.5,10.5,7.5,10.5
1203415220_3015391491,1203415220_3015391491-001-006,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,9.2875,12.2875,9.0,12.0,9.0,12.0
1203415220_3015391491,1203415220_3015391491-001-007,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,10.7875,13.7875,10.5,13.5,10.5,13.5
1203415220_3015391491,1203415220_3015391491-001-008,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,12.2875,15.2875,12.0,15.0,12.0,15.0
1203415220_3015391491,1203415220_3015391491-001-009,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,13.7875,16.7875,13.5,16.5,13.5,16.5
1203415220_3015391491,1203415220_3015391491-001-010,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,15.2875,18.2875,15.0,18.0,15.0,18.0
1203415220_3015391491,1203415220_3015391491-001-011,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,16.7875,19.7875,16.5,19.5,16.5,19.5
1203415220_3015391491,1203415220_3015391491-001-012,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,18.2875,21.2875,18.0,21.0,18.0,21.0
1203415220_3015391491,1203415220_3015391491-001-013,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,19.7875,22.7875,19.5,22.5,19.5,22.5
1203415220_3015391491,1203415220_3015391491-001-014,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,21.2875,24.2875,21.0,24.0,21.0,24.0
1203415220_3015391491,1203415220_3015391491-001-015,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,22.7875,25.7875,22.5,25.5,22.5,25.5
1203415220_3015391491,1203415220_3015391491-001-016,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,24.2875,27.2875,24.0,27.0,24.0,27.0
1203415220_3015391491,1203415220_3015391491-001-017,1/IN/ml/1203415220_3015391491/vocal.ogg,1/IN/ml/1203415220_3015391491/background.m4a,1/IN/ml/1203415220_3015391491/mix.m4a,25.7875,28.7875,25.5,28.5,25.5,28.5
1415711577_2753017636,1415711577_2753017636-001-000,1/IT/ro/1415711577_2753017636/vocal.ogg,1/IT/ro/1415711577_2753017636/background.m4a,1/IT/ro/1415711577_2753017636/mix.m4a,0.4075,3.4075,0.0,3.0,0.0,3.0
1415711577_2753017636,1415711577_2753017636-001-001,1/IT/ro/1415711577_2753017636/vocal.ogg,1/IT/ro/1415711577_2753017636/background.m4a,1/IT/ro/1415711577_2753017636/mix.m4a,1.9075,4.9075,1.5,4.5,1.5,4.5
1415711577_2753017636,1415711577_2753017636-001-002,1/IT/ro/1415711577_2753017636/vocal.ogg,1/IT/ro/1415711577_2753017636/background.m4a,1/IT/ro/1415711577_2753017636/mix.m4a,3.4074999999999998,6.4075,3.0,6.0,3.0,6.0
1415711577_2753017636,1415711577_2753017636-001-003,1/IT/ro/1415711577_2753017636/vocal.ogg,1/IT/ro/1415711577_2753017636/background.m4a,1/IT/ro/1415711577_2753017636/mix.m4a,4.9075,7.9075,4.5,7.5,4.5,7.5
1415711577_2753017636,1415711577_2753017636-001-004,1/IT/ro/1415711577_2753017636/vocal.ogg,1/IT/ro/1415711577_2753017636/background.m4a,1/IT/ro/1415711577_2753017636/mix.m4a,6.4075,9.4075,6.0,9.0,6.0,9.0
1415711577_2753017636,1415711577_2753017636-001-005,1/IT/ro/1415711577_2753017636/vocal.ogg,1/IT/ro/1415711577_2753017636/background.m4a,1/IT/ro/1415711577_2753017636/mix.m4a,7.9075,10.9075,7.5,10.5,7.5,10.5
1415711577_2753017636,1415711577_2753017636-001-006,1/IT/ro/1415711577_2753017636/vocal.ogg,1/IT/ro/1415711577_2753017636/background.m4a,1/IT/ro/1415711577_2753017636/mix.m4a,9.4075,12.4075,9.0,12.0,9.0,12.0
1415711577_2753017636,1415711577_2753017636-001-007,1/IT/ro/1415711577_2753017636/vocal.ogg,1/IT/ro/1415711577_2753017636/background.m4a,1/IT/ro/1415711577_2753017636/mix.m4a,10.9075,13.9075,10.5,13.5,10.5,13.5
1415711577_2753017636,1415711577_2753017636-004-000,1/IT/ro/1415711577_2753017636/vocal.ogg,1/IT/ro/1415711577_2753017636/background.m4a,1/IT/ro/1415711577_2753017636/mix.m4a,15.4375,18.4375,15.03,18.03,15.03,18.03
1415711577_2753017636,1415711577_2753017636-005-000,1/IT/ro/1415711577_2753017636/vocal.ogg,1/IT/ro/1415711577_2753017636/background.m4a,1/IT/ro/1415711577_2753017636/mix.m4a,21.5275,24.5275,21.12,24.12,21.12,24.12
1415711577_2753017636,1415711577_2753017636-006-000,1/IT/ro/1415711577_2753017636/vocal.ogg,1/IT/ro/1415711577_2753017636/background.m4a,1/IT/ro/1415711577_2753017636/mix.m4a,25.5175,28.5175,25.11,28.11,25.11,28.11
1415711577_2753017636,1415711577_2753017636-006-001,1/IT/ro/1415711577_2753017636/vocal.ogg,1/IT/ro/1415711577_2753017636/background.m4a,1/IT/ro/1415711577_2753017636/mix.m4a,27.0175,30.0175,26.61,29.61,26.61,29.61
1288720170_2724346921,1288720170_2724346921-001-000,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,0.51,3.51,0.5625,3.5625,0.5625,3.5625
1288720170_2724346921,1288720170_2724346921-001-001,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,2.01,5.01,2.0625,5.0625,2.0625,5.0625
1288720170_2724346921,1288720170_2724346921-003-000,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,7.38,10.38,7.4325,10.4325,7.4325,10.4325
1288720170_2724346921,1288720170_2724346921-003-001,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,8.88,11.88,8.932500000000001,11.9325,8.932500000000001,11.9325
1288720170_2724346921,1288720170_2724346921-004-000,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,14.1,17.1,14.1525,17.1525,14.1525,17.1525
1288720170_2724346921,1288720170_2724346921-004-001,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,15.6,18.6,15.6525,18.6525,15.6525,18.6525
1288720170_2724346921,1288720170_2724346921-004-002,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,17.1,20.1,17.1525,20.1525,17.1525,20.1525
1288720170_2724346921,1288720170_2724346921-004-003,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,18.6,21.6,18.6525,21.6525,18.6525,21.6525
1288720170_2724346921,1288720170_2724346921-004-004,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,20.1,23.1,20.1525,23.1525,20.1525,23.1525
1288720170_2724346921,1288720170_2724346921-004-005,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,21.6,24.6,21.6525,24.6525,21.6525,24.6525
1288720170_2724346921,1288720170_2724346921-004-006,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,23.1,26.1,23.1525,26.1525,23.1525,26.1525
1288720170_2724346921,1288720170_2724346921-004-007,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,24.6,27.6,24.6525,27.6525,24.6525,27.6525
1288720170_2724346921,1288720170_2724346921-004-008,1/DE/ro/1288720170_2724346921/vocal.ogg,1/DE/ro/1288720170_2724346921/background.m4a,1/DE/ro/1288720170_2724346921/mix.m4a,26.1,29.1,26.1525,29.1525,26.1525,29.1525
